ensembl_gene_id,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,hgnc_symbol,percentage_gc_content,gene.length,Study,Tissue,Direction,Model,Sex,Comparison
ENSG00000108828,0.141973175297178,0.0718066122796466,0.212139738314709,5.93010576923268,3.97350803566567,7.91610231218176e-5,0.00171794855471332,1.17138779258787,VAT1,54.7,3501,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000257647,0.238507448644718,0.120567839095656,0.35644705819378,7.01946098337599,3.97136921496949,7.98572932050366e-5,0.00172824492044567,1.16653306897341,ENSG00000257647,36.34,427,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000279026,0.19787033046921,0.0992805562754256,0.296460104662995,4.03132044208323,3.94136641052265,9.02569773097108e-5,0.0018652310615914,1.15259528712784,ENSG00000279026,45.98,2225,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143315,0.148108164457163,0.0744526669452883,0.221763661969038,4.41851786861969,3.94886090352108,8.75452139107371e-5,0.00183528125424169,1.15098890171302,PIGM,41.28,4319,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000169660,0.133935447262942,0.067523127869593,0.200347766656292,4.95630781443032,3.96045322434462,8.35021969661377e-5,0.00177507671640704,1.15013584439524,HEXDC,55.13,4153,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000180900,0.150420717036171,0.0759921966492929,0.224849237423049,6.10180446264154,3.96886450915945,8.0680050413363107e-05,0.00174362905068103,1.15006785068818,SCRIB,62.5,6260,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000141965,0.224736694733264,0.112322305570751,0.337151083895777,3.0436310182776,3.92599812848561,9.60684995532349e-5,0.0019491397917168,1.14967799883155,FEM1A,55.19,9593,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000279118,0.302475541990257,0.152767010721109,0.452184073259404,6.56941573263036,3.96772640602173,8.10565479096284e-5,0.00174764862635524,1.14945014691227,ENSG00000279118,39.68,2326,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143575,-0.0752095969749584,-0.112454968827395,-0.0379642251225223,6.71197908051129,-3.96550909950804,8.17948443277388e-5,0.00175554719602593,1.14253555161261,HAX1,49.78,2155,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000107779,0.150057531050852,0.0751826690022231,0.22493239309948,3.84988505233752,3.93567986775869,9.23674304827265e-5,0.00189128686173698,1.13759863986022,BMPR1A,39.89,11363,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000106771,0.121698243636841,0.061411856589725,0.181984630683957,6.66793198780831,3.96426845761802,8.22107160045223e-5,0.00175962551755833,1.13325173337631,TMEM245,39.52,9484,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000119699,0.256813864968652,0.12921854270744,0.384409187229865,4.81697098564048,3.95258954610483,8.6224984485781e-5,0.00181523240748269,1.12868452037076,TGFB3,48.99,4914,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000215021,-0.100292092986603,-0.150013320036104,-0.0505708659371021,6.41343093988895,-3.96116433989797,8.32600316125825e-5,0.00177234673850719,1.12563523470497,PHB2,53.17,2499,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000257103,0.10582046850915,0.0533668405245061,0.158274096493794,6.56027875215825,3.96179639167329,8.30453494946243e-5,0.00177019512424793,1.1254626418433,LSM14A,39.83,4748,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000204366,0.199000681928459,0.0993553036611795,0.298646060195738,3.23545801318062,3.92188999875274,9.76809696229799e-5,0.00197670762164321,1.12267193477804,ZBTB12,64.33,1875,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000114656,-0.248109196799516,-0.371554373964433,-0.124664019634598,0.506025540821275,-3.94699648289733,8.82125215920187e-5,0.00183569272175415,1.12094400957635,KIAA1257,47.21,7811,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000120729,0.248614473044576,0.123908058039586,0.373320888049566,2.75450721505647,3.91503470996724,1.00428891181111e-4,0.00202442817902208,1.11587154459317,MYOT,37.01,2893,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000174099,0.163224863323858,0.0820167546712413,0.244432971976475,4.71544919069116,3.94716173238099,8.81531820061976e-5,0.00183569272175415,1.11365089637089,MSRB3,37.17,5791,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000146416,-0.104310117399704,-0.156108178841142,-0.0525120559582664,5.29468084040474,-3.95467621298228,8.54943946998544e-5,0.00180756262986856,1.11328372378168,AIG1,39.67,6016,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000134759,-0.0764023068601114,-0.114331579792213,-0.0384730339280101,5.50096274417055,-3.95576021116289,8.51171801941699e-5,0.00180661158182136,1.10860510364811,ELP2,40.55,11068,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000109180,-0.0848661393360839,-0.127023620741915,-0.0427086579302532,7.58325482853439,-3.9532819797916,8.5981894556331e-5,0.00181514014588938,1.10857792567448,OCIAD1,39.5,4714,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000124785,-0.243144352965174,-0.363964206102805,-0.122324499827544,7.58254654186928,-3.95206326262664,8.64101799698843e-5,0.00181523240748269,1.10799965842534,NRN1,52.74,2328,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000189058,0.292216845662374,0.146245074239121,0.438188617085626,9.1608378078418,3.93128359388437,9.40309571264478e-5,0.00192282201305027,1.08546603121063,APOD,46,2197,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000169884,-0.19668126293222,-0.294619666807314,-0.0987428590571259,5.20589927579527,-3.9437372296662,8.93906490777782e-5,0.0018522408163962,1.08500595837775,WNT10B,55.84,2629,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000130475,0.143591948060442,0.0721526506508519,0.215031245470033,5.31043965992223,3.94721621907531,8.81336246186179e-5,0.00183569272175415,1.08306717197662,FCHO1,53.75,5694,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000188916,-0.213114051678507,-0.320269257360955,-0.105958845996059,1.84235914087883,-3.90568141834768,1.04296293207737e-4,0.00208887511666191,1.08069117117233,FAM196A,44.48,4407,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000104093,-0.15490905386818,-0.232345672000855,-0.0774724357355055,4.48360055980352,-3.92851510596146,9.50930495364663e-5,0.0019369148991859,1.07618638735847,DMXL2,36.95,13807,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000151414,0.203025835373826,0.101940860155582,0.30411081059207,5.4719785939062,3.94423425975868,8.92100290024016e-5,0.0018509596163987,1.07145839733552,NEK7,35.84,5485,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000131153,-0.207653811656467,-0.31208276307053,-0.103224860242403,1.50173958967904,-3.90496363663937,1.04598830916854e-4,0.00209224516475791,1.06806599042087,GINS2,49.77,3264,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000089091,-0.131337013722187,-0.197359918279104,-0.0653141091652706,3.35534836464687,-3.90652416203011,1.03942141843913e-4,0.00208446133103199,1.06793430865857,DZANK1,41.71,6619,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000136541,0.286405753766825,0.143685384734251,0.429126122799399,7.57788625811875,3.94088518726439,9.04337904759612e-5,0.00186640969959792,1.06658757567061,ERMN,37.18,4393,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000155636,-0.105693261824352,-0.158780888010304,-0.0526056356383995,3.67063461467572,-3.90977710012349,1.02585781968255e-4,0.00206256987694111,1.05912202571768,RBM45,36.95,4784,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000185532,0.191121725258968,0.0948535259702693,0.287389924547667,2.97840168762892,3.89874842842402,1.07253418520672e-4,0.00213438412182517,1.05322588347253,PRKG1,36.5,7507,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000145358,0.407434140872587,0.202948302288053,0.61191997945712,3.76630681548425,3.91284085906609,1.01323630678469e-4,0.00203982534009289,1.05286839921112,DDIT4L,43.05,2994,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000185453,0.140716760657801,0.0706287836871562,0.210804737628446,6.5512074568136,3.94275969445255,8.97468948401168e-5,0.00185715287569549,1.05198294589264,C19orf68,50.04,3751,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000146834,0.106684733436391,0.0534865281499198,0.159882938722863,5.81877961526178,3.93825015975099,9.1407793201027e-5,0.00188111357728242,1.03895690246237,MEPCE,58.8,3420,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000163956,-0.145981400755812,-0.218812315335463,-0.0731504861761606,5.74483901330921,-3.93622365387622,9.21636118662248e-5,0.00188959657907831,1.03646865811747,LRPAP1,57.65,8724,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000196421,-0.18522301264586,-0.278541228788836,-0.0919047965028842,1.34782622270712,-3.89786253886423,1.07636940943523e-4,0.00213928420125251,1.0328562373677,LINC00176,63.16,5480,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000257267,0.139021430297945,0.0696790260477317,0.208363834548159,5.86462673609811,3.93714002450751,9.18211064399225e-5,0.00188505465157691,1.03159704465834,ZNF271P,38.95,5124,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000148826,0.319782864930066,0.159999209772705,0.479566520087427,5.14221245054448,3.93025601679826,9.44238557087476e-5,0.00192832571383185,1.0313481250785,NKX6-2,65.34,2675,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000184154,-0.177294168992847,-0.266479707517681,-0.088108630468013,3.71350009202917,-3.90389400192966,1.05051211894898e-4,0.00209841949765425,1.02632512051468,LRTOMT,48.88,6144,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000187535,0.114925706653865,0.0572806419858014,0.172570771321928,4.45540011503697,3.91519192238911,1.00365061625188e-4,0.00202442817902208,1.02061656354774,IFT140,54.44,8168,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000067798,-0.113792852064662,-0.170851276741763,-0.0567344273875606,4.63743959278677,-3.9164556179664,9.98533833143277e-5,0.00201804853281952,1.01348904943293,NAV3,35.89,12135,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000169740,0.12005861442687,0.0600378290554877,0.180079399798253,5.64722657654864,3.92816441414249,9.52283951359949e-5,0.00193713949478991,1.01009880189534,ZNF32,46.34,1436,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000089169,-0.266041723728337,-0.399016378720744,-0.133067068735931,7.0136323236179,-3.92897155615243,9.49171603935054e-5,0.00193586281839215,1.00824165019248,RPH3A,43.79,10369,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000100897,-0.0714464174951246,-0.107176441964421,-0.0357163930258284,5.67861533307779,-3.92685755145607,9.57343718157843e-5,0.00194489306601506,0.997745257866663,DCAF11,50.99,6350,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000174917,-0.104342533344378,-0.156540818228719,-0.0521442484600374,6.69030665686252,-3.92557380873529,9.62338739459075e-5,0.00194995607779601,0.989063048915657,C19orf70,61.19,1854,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000109320,0.146452342095515,0.0726881514415417,0.220216532749487,4.18207905770411,3.89895967607436,1.07162155492391e-4,0.00213438412182517,0.983363376570988,NFKB1,37.86,6257,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000197816,-0.135415361576688,-0.204005076361342,-0.0668256467920341,1.67326504367044,-3.87709944630661,1.17006099286712e-4,0.00227330304125379,0.976122664384506,CCDC180,46.88,14155,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000109458,0.171971642244453,0.0855417186442623,0.258401565844644,4.73887416700639,3.90742556284137,1.03564599994462e-4,0.0020795664911259,0.968126337288367,GAB1,38.61,10119,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101546,-0.14842911629253,-0.223710584680346,-0.073147647904715,2.95996166927792,-3.87194361370058,1.19449344881688e-4,0.00230269812801168,0.960202844971926,RBFA,47.61,3722,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000134070,0.251359229769707,0.123879948510266,0.378838511029147,3.10038812169609,3.87215946753451,1.19346096139948e-4,0.00230269812801168,0.954360042949607,IRAK2,48.9,3483,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000075073,-0.228180040140617,-0.34385386555857,-0.112506214722665,1.59194543298917,-3.87382999748304,1.18549884221912e-4,0.00229756753227094,0.953836774505769,TACR2,51.99,2871,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000133641,-0.0996922174301753,-0.149961467337593,-0.0494229675227572,4.36845250674472,-3.89454615371726,1.09084230354292e-4,0.00215704375302105,0.952865750747411,C12orf29,36.21,6454,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000075303,-0.139159052862113,-0.209414581612319,-0.0689035241119074,4.29662062441578,-3.88981513181517,1.11180760828258e-4,0.00218648615968306,0.945572166276173,SLC25A40,35.47,5081,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000187260,-0.267106485553342,-0.402863200455267,-0.131349770651417,2.27124087554708,-3.86385763980544,1.23378469853705e-4,0.00234735447772947,0.940254569066111,WDR86,57.01,4044,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000166669,-0.14226911242485,-0.21440396144004,-0.070134263409659,3.44975814810737,-3.87314270608551,1.18876852823025e-4,0.0023010423859483,0.938505612550658,ATF7IP2,41.4,6391,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000187961,0.216716202832075,0.107026798004338,0.326405607659811,3.82262248889099,3.87993729206605,1.15681536409461e-4,0.00225318712541528,0.937217614536029,KLHL17,67.87,3395,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000161298,-0.120203274660446,-0.18098145247372,-0.0594250968471729,4.20118377628657,-3.88388737461164,1.13861419749121e-4,0.00222711888487224,0.926573722868906,ZNF382,41.92,11318,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000160961,-0.108921380276627,-0.164213200384516,-0.0536295601687369,3.47950046556658,-3.86856816582661,1.21074936501939e-4,0.00232338628149411,0.922089536148219,ZNF333,46.91,11611,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000149050,-0.183618819869034,-0.277104359485793,-0.0901332802522739,2.44938041886896,-3.85718755192501,1.26711196744198e-4,0.00239613333454866,0.91683313747958906,ZNF214,35.12,2949,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000114841,-0.202208824016797,-0.304780649194495,-0.099636998839098,3.7607776379861,-3.87141763391251,1.19701288903187e-4,0.00230269812801168,0.916634368468654,DNAH1,55.25,13872,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000260328,-0.290966726818143,-0.43853645300394,-0.143397000632346,3.90157825383594,-3.8720776769026,1.19385208887092e-4,0.00230269812801168,0.913594972420352,ENSG00000260328,53.92,3077,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000165801,0.190425198517113,0.094195217735367,0.28665517929886,4.43532350091517,3.88608255009392,1.12861667097162e-4,0.00221208867510438,0.910026857533711,ARHGEF40,53.84,8189,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000183354,0.156500189834435,0.077768818268057,0.235231561400812,6.6831736913478,3.9035977167434,1.0517684685329e-4,0.00209841949765425,0.909314859215397,KIAA2026,37.58,7930,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000134574,0.159807318568175,0.0790018068002872,0.240612830336063,4.43687008421671,3.88377161424777,1.13914372432497e-4,0.00222711888487224,0.899861392925801,DDB2,47.15,4897,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143061,-0.206035174042221,-0.310898152458242,-0.101172195626201,3.27900797061407,-3.85848826700218,1.26054687259486e-4,0.00238951841469259,0.898066830581082,IGSF3,46.14,7400,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000172733,0.16205034711762,0.0800913715784213,0.244009322656818,4.46342609671625,3.88285746423104,1.14333354085189e-4,0.00223250917713711,0.894893378498741,PURG,36.48,3771,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000092470,0.176977963001399,0.0867196263353585,0.267236299667439,2.62148042397579,3.85061297768087,1.30079305512712e-4,0.00244193578199524,0.891565691226692,WDR76,41.87,4078,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000225683,0.363658597853782,0.178128551038059,0.549188644669505,2.4379279019061,3.84926321684997,1.30781162845141e-4,0.00244931740318869,0.887321227037217,PACRG-AS3,43.89,4466,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000104853,-0.0753395548698368,-0.11330718785751,-0.0373719218821638,7.22745072493895,-3.89679474612176,1.08100937569843e-4,0.00214576918371121,0.886411127531994,CLPTM1,52.83,5229,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000165169,-0.161386537197518,-0.242757450940574,-0.0800156234544618,6.47357377435177,-3.89489822821602,1.08929714246731e-4,0.00215672529528916,0.884326285156141,DYNLT3,37.62,3186,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000184203,-0.142114144594891,-0.213756353066788,-0.0704719361229944,5.86503762558229,-3.89552812401741,1.08653786106071e-4,0.00215399910318677,0.88122169843616,PPP1R2,39,5126,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000137038,-0.141939076267039,-0.213546982566566,-0.070331169967511,6.15651721093594,-3.89259304731671,1.09945168068562e-4,0.00217131255873806,0.86530089168919,TMEM261,38.15,3000,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000132837,-0.219517604878707,-0.331625861491628,-0.107409348265786,1.57495828142664,-3.84529586113567,1.3286490157086e-4,0.00248231509292683,0.865161447814049,DMGDH,41.48,5254,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000101972,0.118794430030389,0.0588168987038487,0.17877196135693,5.45448910077552,3.88960496456118,1.11274773753605e-4,0.00218648615968306,0.864024413305225,STAG2,39.19,8187,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000165886,0.132821800928109,0.0657494955433909,0.199894106312827,5.4581806610714,3.88887634831304,1.11601283921687e-4,0.0021901400580198,0.860878641525527,UBTD1,49.52,1706,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000134215,0.239887186994953,0.117250294319776,0.362524079670131,2.59539916022504,3.84135034044503,1.3496824367026e-4,0.00249771398203086,0.857957737527454,VAV3,37.54,7271,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000102038,0.100558914041907,0.0497907746180341,0.151327053465779,6.03824824161744,3.88980052955678,1.11187290344873e-4,0.00218648615968306,0.855883848179955,SMARCA1,36.87,4363,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000125952,0.113254194735551,0.0560762037302961,0.170432185740805,6.4595242487046,3.8897653954502,1.11203002327533e-4,0.00218648615968306,0.854854790774932,MAX,44.69,4430,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000146250,-0.405382146309685,-0.612806597821771,-0.197957694797599,2.61257786878201,-3.83797968197809,1.36789997960161e-4,0.00252278335860457,0.844730776810357,PRSS35,39.66,2440,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000125753,0.192217214790408,0.0945836378912589,0.289850791689558,4.34952998025801,3.86626024284803,1.22198426828352e-4,0.00233918413616632,0.842973954872624,VASP,54.67,3601,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000134317,-0.168854400659992,-0.255259293486524,-0.0824495078334603,1.6941826114557,-3.83770909785667,1.36937244173224e-4,0.00252278335860457,0.842248486379711,GRHL1,42.62,7952,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143106,-0.142973079633999,-0.215434014142775,-0.0705121451252237,5.10845068708913,-3.87479156055896,1.18093861331926e-4,0.00229157975999262,0.836073750540002,PSMA5,40.74,5724,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000184730,0.295025879960876,0.144033662289759,0.446018097631993,1.30013273875055,3.8371038598003,1.37267144059131e-4,0.00252526167500516,0.826406910078408,APOBR,62.59,3792,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000153066,0.076023549348931,0.0374262514973913,0.114620847200471,4.72181233089973,3.86802475125304,1.2133858707598e-4,0.00232558162831232,0.823963641559395,TXNDC11,43.55,4292,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198157,0.207406174961055,0.102441111355465,0.312371238566645,6.21448619104737,3.8803858551878,1.15473471734967e-4,0.00225194948257103,0.823057341799124,HMGN5,36.42,2416,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000135372,-0.0875440508976659,-0.131869592520827,-0.0432185092745049,5.60711700398001,-3.87856069084168,1.16322283904069e-4,0.00226283873632109,0.820471152901147,NAT10,45.79,5242,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000228672,0.16846398047218,0.0820598014852003,0.25486815945916,2.48084382271057,3.82886729198403,1.41831951366691e-4,0.00258377045812825,0.814702031612825,PROB1,66.01,5122,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000178922,0.113589876121943,0.0555276856707046,0.171652066573182,3.65537469679823,3.84188369922495,1.3468208520083e-4,0.00249771398203086,0.811626645029643,HYI,59.36,2740,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000154262,0.239632454396641,0.116617044366008,0.362647864427274,2.33532749025087,3.82546401766518,1.43759616911175e-4,0.0026033067683019,0.806418870740517,ABCA6,36.3,14151,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000248671,-0.194222857095777,-0.293931295743884,-0.0945144184476709,2.63277494295453,-3.82530815895418,1.43848487197275e-4,0.0026033067683019,0.804110861263257,ENSG00000248671,47.16,3675,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000268362,0.207144842945556,0.101347279036476,0.312942406854636,4.10663048760768,3.84500104139834,1.33020992336921e-4,0.00248231509292683,0.798845596894863,ENSG00000268362,45.45,2191,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000184924,0.122401928259372,0.0598333047042131,0.184970551814532,3.91101871981571,3.84175497524285,1.3475109588477e-4,0.00249771398203086,0.798088032506589,PTRHD1,45.88,1917,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000143321,0.111159765367714,0.0547752285264013,0.167544302209026,7.06697450854421,3.87155655688628,1.19634696110059e-4,0.00230269812801168,0.796666763564438,HDGF,51.35,3745,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000253729,-0.124091998153077,-0.187200206451782,-0.060983789854371,5.0296452958267,-3.86149904080518,1.2454736859741e-4,0.00236382106880005,0.793241161647052,PRKDC,41.93,15417,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000105778,-0.0971286419770729,-0.146616182695577,-0.0476411012585692,4.62523280808135,-3.85433490853875,1.28162339514421e-4,0.00241770650643307,0.786245836415162,AVL9,40.32,14751,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000142409,0.116796355354055,0.0574267716039163,0.176165939104194,5.08715533988588,3.863343202231,1.23632532693878e-4,0.00234931966394634,0.786105155304083,ZNF787,58.61,3671,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000175787,-0.132403361510833,-0.200260371592655,-0.0645463514290112,3.59764562597951,-3.83179525564988,1.40193063072655e-4,0.00256696628530917,0.781692117495115,ZNF169,41.54,5286,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000204130,-0.0909901093332177,-0.137231584150737,-0.0447486345156982,5.2839520423193,-3.86420816506735,1.23205640311018e-4,0.00234735447772947,0.780151125032337,RUFY2,40.87,8137,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000134453,0.125227074141325,0.0616623467131834,0.188791801569466,6.3359746181635,3.86883357844032,1.20946362113405e-4,0.00232338628149411,0.777707223376198,RBM17,41.27,6419,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000177917,0.189335746508406,0.0928028782019843,0.285868614814828,4.47533271516298,3.85172621610012,1.29503115690762e-4,0.0024341586835868,0.777336615663489,ARL6IP6,36.91,3349,ROSMAP,DLPFC,UP,Diagnosis,Males and Females,AD-CONTROL
ENSG00000187741,-0.172856712400431,-0.261758201714227,-0.0839552230866351,1.91787049378944,-3.81834544344235,1.47871940898036e-4,0.00264517424127822,0.776075886802951,FANCA,50.45,9736,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000165688,-0.0747825082841347,-0.112785227630987,-0.0367797889372827,5.33496350398521,-3.8644114237987,1.23105526640743e-4,0.00234735447772947,0.775355643881944,PMPCA,53.93,6590,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
ENSG00000198612,-0.108301564511356,-0.163325241538147,-0.0532778874845645,6.06634411567508,-3.8652992728854,1.2266912337561e-4,0.00234531322753221,0.7723237899333,COPS8,39.13,4743,ROSMAP,DLPFC,DOWN,Diagnosis,Males and Females,AD-CONTROL
